symbol, buzz, bullish%, current_price, target_mean, target_diff_from_cur, target_diff_hilow, possible_downside, 30dayPositiveChange, 60dayPositiveChange, CurrentStrongBuy, CurrentStrongSell, CurrentPercentPositive
0,2020-07-08 00:28:00.049004,INN, 1.0, 0, 5.4, 6.86, 1.46, 5.0, -1.4, 1, 1, 3, 0, 83.0
0,2020-07-08 00:28:05.454311,INN-D, -1, -1, 0.0, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:28:10.850024,INN-E, -1, -1, 0.0, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:28:16.123798,INO, 0.4835, 1, 24.09, 13.29, -10.8, 12.0, -17.09, 1, -1, 3, 0, 90.0
0,2020-07-08 00:28:20.932013,INOD, -1, -1, 1.4248, 5.0, 3.58, 0.0, 3.58, None, None, -1, -1, -1
0,2020-07-08 00:28:25.760253,INOV, -1, -1, 19.37, 19.5, 0.13, 10.0, -6.37, -7, -7, 0, 2, 0.0
0,2020-07-08 00:28:31.251796,INPX, 1.0, 0, 1.15, 0.25, -0.9, 0.0, -0.9, 0, 0, 0, 2, 0.0
0,2020-07-08 00:28:36.522557,INS, -1, -1, 34.0, 50.5, 16.5, 1.0, 16.0, 0, 0, 3, 0, 83.0
0,2020-07-08 00:28:41.302596,INSE, -1, -1, 2.66, 9.33, 6.67, 6.0, 3.34, -2, -2, 2, 0, 86.0
0,2020-07-08 00:28:45.999066,INSG, 0.7856, 1, 11.02, 11.5, 0.48, 4.0, -1.02, -4, -3, 2, 0, 78.0
0,2020-07-08 00:28:51.322559,INSI, -1, -1, 19.84, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:28:56.032984,INSM, 0.0, 0, 27.65, 44.11, 16.46, 22.0, 6.35, -2, -2, 5, 0, 86.0
0,2020-07-08 00:29:01.199871,INSP, 0.8, 0, 89.15, 76.78, -12.37, 53.0, -47.15, -2, -2, 5, 0, 73.0
0,2020-07-08 00:29:06.430734,INSU, -1, -1, 12.43, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:29:11.726908,INSUU, -1, -1, 14.63, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:29:16.974038,INSUW, -1, -1, 2.79, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:29:21.808700,INSW, -1, -1, 15.72, 35.19, 19.47, 10.0, 14.28, -6, -5, 2, 0, 89.0
0,2020-07-08 00:29:27.000351,INSW-A, -1, -1, None, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:29:31.834724,INT, -1, -1, 23.27, 30.5, 7.23, 11.0, 1.73, 0, 0, 1, 1, 9.0
0,2020-07-08 00:29:37.196079,INTC, 0.6315, 0, 58.31, 62.62, 4.31, 40.0, -13.31, 9, 10, 7, 2, 60.0
0,2020-07-08 00:29:42.462565,INTF, -1, -1, 23.26, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:29:47.642514,INTG, -1, -1, 25.56, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:29:52.963138,INTL, 0.0, 0, 55.63, 46.0, -9.63, 0.0, -9.63, None, None, -1, -1, -1
0,2020-07-08 00:29:57.778811,INTT, -1, -1, 3.31, 7.33, 4.02, 4.0, 2.69, -2, -2, 3, 0, 86.0
0,2020-07-08 00:30:03.050260,INTU, 0.6315, 0, 307.93, 279.63, -28.3, 145.0, -127.93, -2, -1, 8, 0, 50.0
0,2020-07-08 00:30:07.853484,INUV, -1, -1, 0.5636, 0.3, -0.26, 0.0, -0.26, 2, 2, 3, 0, 89.0
0,2020-07-08 00:30:12.671178,INVA, 0.8, 0, 13.61, 13.5, -0.11, 11.0, -5.61, 0, 0, 0, 2, 10.0
0,2020-07-08 00:30:17.894280,INVE, -1, -1, 4.67, 6.63, 1.96, 1.0, 1.33, -4, -5, 2, 0, 86.0
0,2020-07-08 00:30:22.640607,INVH, -1, -1, 27.46, 28.43, 0.97, 16.0, -6.46, -2, -2, 7, 0, 89.0
0,2020-07-08 00:30:27.917111,INWK, 0.8, 0, 1.2, 4.5, 3.3, 3.0, 1.8, 2, 2, 5, 0, 83.0
0,2020-07-08 00:30:33.184593,IO, -1, -1, 2.31, 3.75, 1.44, 0.5, 1.19, 0, -9, 0, 3, 0.0
0,2020-07-08 00:30:37.768806,IONS, -1, -1, 61.39, 67.41, 6.02, 101.0, -42.39, -3, -2, 3, 1, 48.0
0,2020-07-08 00:30:42.332275,IOO, -1, -1, 53.85, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:30:47.465370,IOR, -1, -1, 11.99, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:30:52.540961,IOSP, 1.0, 0, 75.76, 91.5, 15.74, 23.0, 4.24, 1, 1, 2, 0, 80.0
0,2020-07-08 00:30:57.242607,IOVA, -1, -1, 29.94, 46.58, 16.64, 23.0, 8.06, -4, -3, 5, 0, 92.0
0,2020-07-08 00:31:02.777147,IP, -1, -1, 35.24, 39.25, 4.01, 26.0, -8.24, 7, 7, 8, 0, 65.0
0,2020-07-08 00:31:07.340849,IPAC, -1, -1, 53.41, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:31:11.892768,IPAR, -1, -1, 46.86, 47.0, 0.14, 25.0, -17.86, 2, 2, 3, 0, 62.0
0,2020-07-08 00:31:16.487309,IPAY, -1, -1, 50.48, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:31:21.534893,IPB, -1, -1, 28.45, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:31:26.592918,IPDN, -1, -1, 2.3417, 36.0, 33.66, 0.0, 33.66, None, None, -1, -1, -1
0,2020-07-08 00:31:31.121146,IPFF, -1, -1, 12.675, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:31:36.171642,IPG, 0.5, 0, 17.19, 18.7, 1.51, 14.0, -4.19, 6, 6, 6, 0, 65.0
0,2020-07-08 00:31:40.924766,IPGP, -1, -1, 162.01, 152.31, -9.7, 67.0, -49.01, None, None, -1, -1, -1
0,2020-07-08 00:31:45.520139,IPHA, -1, -1, 6.45, 12.0, 5.55, 9.0, 2.05, 0, 0, 4, 0, 89.0
0,2020-07-08 00:31:50.579438,IPHI, 0.3076, 0, 121.86, 100.31, -21.55, 70.0, -71.86, 1, 1, 6, 0, 85.0
0,2020-07-08 00:31:55.690624,IPI, -1, -1, 0.8479, 2.27, 1.42, 4.45, -0.3, -1, -1, 0, 1, 0.0
0,2020-07-08 00:32:00.767764,IPKW, -1, -1, 29.25, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:32:06.018715,IPLDP, -1, -1, 25.2285, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:32:10.595475,IPO, -1, -1, 42.76, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:32:15.769693,IPOB, -1, -1, 11.4, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:32:21.299598,IPOB+, -1, -1, 0.0, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:32:26.525532,IPOB=, -1, -1, 0.0, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:32:31.566282,IPOC, -1, -1, 10.84, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:32:36.671547,IPOC+, -1, -1, 0.0, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:32:43.548705,IPOC=, -1, -1, 0.0, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:32:48.151823,IPOS, -1, -1, 30.0, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:32:53.203100,IPV, -1, -1, 9.87, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:32:58.548938,IPV+, -1, -1, 0.0, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:33:03.702262,IPV=, -1, -1, 0.0, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:33:08.817626,IPWR, -1, -1, 6.42, 0.5, -5.92, 0.0, -5.92, 2, 2, 3, 0, 82.0
0,2020-07-08 00:33:13.407398,IQ, 0.1509, 1, 23.33, 23.99, 0.66, 17.03, -8.3, -7, -6, 4, 0, 85.0
0,2020-07-08 00:33:18.313481,IQDE, -1, -1, 19.34, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:33:23.544866,IQDF, -1, -1, 20.535, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:33:28.796560,IQDG, -1, -1, 30.71, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:33:34.047031,IQDY, -1, -1, 22.9655, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:33:39.277814,IQI, -1, -1, 12.12, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:33:44.461391,IQIN, -1, -1, 23.8756, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:33:49.757094,IQLT, -1, -1, 29.95, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:33:55.125166,IQM, -1, -1, 29.317, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:34:00.351095,IQSI, -1, -1, 23.2633, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:34:05.603597,IQSU, -1, -1, 26.7546, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:34:10.392023,IQV, -1, -1, 141.94, 155.88, 13.94, 37.0, -3.94, -10, -9, 5, 0, 56.99999999999999
0,2020-07-08 00:34:15.131875,IR, 0.8, 0, 28.1, 30.36, 2.26, 15.0, -5.1, 2, 2, 8, 0, 48.0
0,2020-07-08 00:34:19.892853,IRBO, -1, -1, 30.5892, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:34:24.654044,IRBT, 0.1904, 1, 85.9, 60.0, -25.9, 18.0, -35.9, 0, 0, 3, 0, 50.0
0,2020-07-08 00:34:29.351042,IRCP, -1, -1, 6.365, 20.07, 13.71, 3.8, 11.83, -2, -2, 2, 0, 88.0
0,2020-07-08 00:34:34.100594,IRDM, 0.5714, 0, 26.27, 30.0, 3.73, 5.0, 1.73, 0, 1, 5, 0, 71.0
0,2020-07-08 00:34:38.798717,IRET, -1, -1, 70.78, 66.5, -4.28, 31.0, -18.78, -2, -5, 3, 0, 60.0
0,2020-07-08 00:34:44.100708,IRET-C, -1, -1, 0.0, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:34:49.556036,IRIX, -1, -1, 2.285, 5.5, 3.21, 1.0, 2.71, -1, -1, 2, 0, 86.0
0,2020-07-08 00:34:54.768040,IRL, -1, -1, 7.93, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:35:00.075030,IRM, -1, -1, 26.04, 31.13, 5.09, 23.0, -8.04, -2, -2, 2, 0, 60.0
0,2020-07-08 00:35:05.542204,IRMD, -1, -1, 23.93, 30.0, 6.07, 0.0, 6.07, -1, -1, 2, 0, 75.0
0,2020-07-08 00:35:10.777627,IROQ, -1, -1, 17.25, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:35:16.034675,IRR, -1, -1, 2.42, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:35:21.347461,IRS, -1, -1, 3.64, 14.6, 10.96, 22.7, 1.36, 0, 0, 1, 0, 83.0
0,2020-07-08 00:35:26.077520,IRT, -1, -1, 11.12, 11.21, 0.09, 9.0, -3.62, 4, 5, 6, 0, 83.0
0,2020-07-08 00:35:30.895463,IRTC, -1, -1, 112.29, 108.33, -3.96, 35.0, -22.29, -4, -3, 3, 0, 80.0
0,2020-07-08 00:35:36.148609,IRWD, -1, -1, 10.165, 13.33, 3.17, 4.0, 1.84, 3, 3, 5, 0, 59.0
0,2020-07-08 00:35:41.490270,ISBC, -1, -1, 8.085, 11.07, 2.98, 1.5, 2.41, -2, -2, 3, 0, 56.00000000000001
0,2020-07-08 00:35:46.680198,ISCF, -1, -1, 27.85, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:35:51.432156,ISD, -1, -1, 13.42, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:35:56.623269,ISDR, -1, -1, 10.42, 16.0, 5.58, 0.0, 5.58, 0, 0, 2, 0, 86.0
0,2020-07-08 00:36:01.848951,ISDS, -1, -1, 20.88, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:36:07.078179,ISDX, -1, -1, 21.894, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:36:12.488283,ISEE, -1, -1, 4.98, 14.0, 9.02, 2.0, 8.02, 0, 0, 3, 0, 88.0
0,2020-07-08 00:37:32.982203,ISEM, -1, -1, 23.74, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:37:38.337489,ISHG, -1, -1, 79.32, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:37:43.593357,ISIG, -1, -1, 0.72, 3.0, 2.28, 0.0, 2.28, None, None, -1, -1, -1
0,2020-07-08 00:37:48.976070,ISMD, -1, -1, 22.1399, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:37:54.275569,ISNS, -1, -1, 3.5789, 4.0, 0.42, 0.0, 0.42, None, None, -1, -1, -1
0,2020-07-08 00:37:59.512301,ISR, -1, -1, 0.6405, 1.38, 0.74, 0.25, 0.61, -2, -2, 1, 0, 80.0
0,2020-07-08 00:38:04.722122,ISRA, -1, -1, 33.49, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:38:09.838252,ISRG, 1.0101, 1, 575.34, 549.79, -25.55, 285.0, -210.34, -1, -1, 8, 0, 70.0
0,2020-07-08 00:38:15.180431,ISSC, -1, -1, 4.92, 4.0, -0.92, 0.0, -0.92, 0, 0, 0, 2, 0.0
0,2020-07-08 00:38:19.967675,ISTB, -1, -1, 51.47, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:38:25.251792,ISTR, -1, -1, 13.51, 14.7, 1.19, 5.0, -0.51, -1, -1, 2, 0, 80.0
0,2020-07-08 00:38:30.484470,ISZE, -1, -1, 24.4085, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:38:35.297632,IT, -1, -1, 121.01, 109.13, -11.88, 43.0, -31.01, 4, 4, 6, 0, 75.0
0,2020-07-08 00:38:40.557780,ITA, -1, -1, 160.32, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:38:45.839114,ITB, -1, -1, 44.19, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:38:51.078309,ITCB, 1.0, 0, 4.18, 9.3, 5.12, 0.0, 5.12, 6, 6, 2, 0, 67.0
0,2020-07-08 00:38:55.826344,ITCI, 0.5714, 0, 24.29, 45.63, 21.34, 38.0, 7.71, -1, -1, 5, 0, 93.0
0,2020-07-08 00:39:01.070682,ITEQ, -1, -1, 48.6, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:39:06.400804,ITGR, -1, -1, 69.05, 95.0, 25.95, 10.0, 20.95, -1, -2, 3, 0, 64.0
0,2020-07-08 00:39:11.209305,ITI, 0.6666, 0, 4.82, 8.4, 3.58, 4.5, 1.68, -1, -1, 2, 0, 88.0
0,2020-07-08 00:39:16.405893,ITIC, -1, -1, 116.15, 39.0, -77.15, 0.0, -77.15, None, None, -1, -1, -1
0,2020-07-08 00:39:21.217268,ITM, -1, -1, 51.0, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:39:25.967680,ITMR, -1, -1, 20.61, 19.83, -0.78, 5.0, -3.61, 0, 0, 3, 0, 90.0
0,2020-07-08 00:39:31.246186,ITOT, -1, -1, 70.48, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:39:36.349877,ITP, 1.0, 0, 0.581, 5.0, 4.42, 0.0, 4.42, None, None, -1, -1, -1
0,2020-07-08 00:39:40.869841,ITRI, -1, -1, 64.61, 85.64, 21.03, 29.0, 3.39, -1, -2, 5, 0, 67.0
0,2020-07-08 00:39:45.922994,ITRM, -1, -1, 1.22, 6.5, 5.28, 7.0, 0.78, 1, 1, 4, 0, 90.0
0,2020-07-08 00:39:50.966341,ITRN, -1, -1, 16.17, 25.5, 9.33, 3.0, 7.83, -7, -7, 0, 2, 0.0
0,2020-07-08 00:39:55.533185,ITT, -1, -1, 57.86, 59.27, 1.41, 22.0, -9.86, -1, 0, 6, 0, 76.0
0,2020-07-08 00:40:00.130150,ITUB, 0.0, 0, 4.86, 7.58, 2.72, 5.8, 0.14, 6, 6, 3, 0, 54.0
0,2020-07-08 00:40:05.178414,ITW, -1, -1, 175.33, 144.47, -30.86, 59.0, -54.33, 8, 8, 5, 0, 50.0
0,2020-07-08 00:40:10.231119,IUS, -1, -1, 25.31, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:40:15.403063,IUSB, -1, -1, 54.43, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:40:20.538399,IUSG, -1, -1, 73.71, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:40:25.585620,IUSS, -1, -1, 20.92, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:40:30.670423,IUSV, -1, -1, 52.14, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:40:35.225292,IVAC, -1, -1, 5.1, 7.0, 1.9, 4.0, -0.1, 3, 2, 2, 0, 82.0
0,2020-07-08 00:40:40.265753,IVAL, -1, -1, 24.2593, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:40:45.379107,IVC, -1, -1, 6.34, 15.0, 8.66, 6.0, 4.66, 0, 0, 2, 0, 75.0
0,2020-07-08 00:40:49.999420,IVE, -1, -1, 108.29, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:40:54.583276,IVES, -1, -1, 41.79, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:40:59.636028,IVH, -1, -1, 11.35, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:41:04.929578,IVLU, -1, -1, 19.67, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:41:10.000732,IVOG, -1, -1, 138.5965, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:41:14.596813,IVOL, -1, -1, 27.06, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:41:19.715342,IVOO, -1, -1, 118.99, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:41:24.827232,IVOV, -1, -1, 100.89, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:41:29.911447,IVR, 0.6666, 0, 3.13, 2.5, -0.63, 1.0, -1.13, 1, 1, 1, 0, 62.0
0,2020-07-08 00:41:34.946569,IVR-A, -1, -1, None, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:41:40.106564,IVR-B, -1, -1, None, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:41:45.855162,IVR-C, -1, -1, 0.0, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:41:51.138344,IVV, -1, -1, 314.98, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:41:55.860773,IVW, -1, -1, 212.88, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:42:01.084329,IVZ, 0.2758, 0, 10.34, 7.93, -2.41, 7.5, -5.84, 11, 11, 6, 0, 70.0
0,2020-07-08 00:42:06.280277,IWB, -1, -1, 174.64, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:42:12.103435,IWC, -1, -1, 85.4, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:42:17.313100,IWD, -1, -1, 112.62, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:42:22.099442,IWF, -1, -1, 198.24, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:42:27.116455,IWL, -1, -1, 75.57, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:42:32.373123,IWM, -1, -1, 140.89, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:42:37.746386,IWN, -1, -1, 94.03, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:42:42.985576,IWO, -1, -1, 206.83, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:42:48.427314,IWP, -1, -1, 161.33, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:42:53.663095,IWR, -1, -1, 53.72, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:42:58.901878,IWS, -1, -1, 75.83, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:43:03.685055,IWV, -1, -1, 182.78, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:43:08.435492,IWX, -1, -1, 49.06, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:43:13.273078,IWY, -1, -1, 110.51, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:43:18.014268,IX, -1, -1, 60.0, 102.81, 42.81, 0.0, 42.81, 0, 0, 4, 0, 89.0
0,2020-07-08 00:43:22.762480,IXC, -1, -1, 19.11, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:43:28.043038,IXG, -1, -1, 52.75, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:43:33.403097,IXJ, -1, -1, 69.68, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:43:38.617763,IXN, -1, -1, 239.78, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:43:43.822312,IXP, -1, -1, 63.81, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:43:49.051953,IXSE, -1, -1, 22.5456, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:43:54.325279,IXUS, -1, -1, 56.05, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:43:59.528391,IYC, -1, -1, 223.33, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:44:04.304067,IYE, -1, -1, 19.27, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:44:09.047495,IYF, -1, -1, 109.32, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:44:13.791219,IYG, -1, -1, 118.0, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:44:19.159600,IYH, -1, -1, 219.49, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:44:24.420064,IYJ, -1, -1, 150.8, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:44:29.186399,IYK, -1, -1, 131.5, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:44:35.013208,IYLD, -1, -1, 22.19, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:44:40.231556,IYM, -1, -1, 92.11, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:44:44.963493,IYR, -1, -1, 78.81, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:44:49.658511,IYT, -1, -1, 164.5, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:44:54.956966,IYW, -1, -1, 275.22, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:45:00.229660,IYY, -1, -1, 155.36, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:45:05.018738,IYZ, -1, -1, 27.55, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:45:09.940036,IZEA, 0.25, 1, 1.07, 1.25, 0.18, 1.5, -0.57, 1, 1, 3, 0, 89.0
0,2020-07-08 00:45:14.933902,IZRL, -1, -1, 24.54, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:45:19.734502,J, -1, -1, 83.52, 104.54, 21.02, 26.0, 6.48, 0, 0, 7, 0, 95.0
0,2020-07-08 00:45:24.525804,JACK, 0.6666, 0, 74.53, 63.29, -11.24, 73.0, -42.53, 1, 0, 9, 0, 65.0
0,2020-07-08 00:45:29.284223,JAGG, -1, -1, 28.02, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:45:34.019221,JAGX, 0.0, 0, 0.54, 4.0, 3.46, 2.0, 2.46, -1, -1, 2, 0, 86.0
0,2020-07-08 00:45:38.795775,JAKK, -1, -1, 0.8266, 0.9, 0.07, 0.6, -0.28, 0, 0, 2, 0, 55.00000000000001
0,2020-07-08 00:45:44.133474,JAN, -1, -1, 3.26, 4.0, 0.74, 0.0, 0.74, None, None, -1, -1, -1
0,2020-07-08 00:45:49.351768,JAX, -1, -1, 4.4, 15.0, 10.6, 0.0, 10.6, 0, 0, 2, 0, 80.0
0,2020-07-08 00:45:54.094951,JAZZ, -1, -1, 108.78, 158.67, 49.89, 96.0, 0.22, 2, 3, 6, 0, 78.0
0,2020-07-08 00:45:59.293592,JBGS, -1, -1, 29.14, 34.0, 4.86, 5.0, 2.86, 0, 0, 0, 3, 0.0
0,2020-07-08 00:46:04.578375,JBHT, 0.5714, 0, 124.04, 104.33, -19.71, 30.0, -37.04, 10, 10, 9, 0, 64.0
0,2020-07-08 00:46:09.812951,JBK, -1, -1, 28.45, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:46:15.154906,JBL, 0.5333, 1, 30.72, 34.13, 3.41, 24.0, -6.72, 0, 0, 2, 1, 47.0
0,2020-07-08 00:46:19.936476,JBLU, 0.923, 0, 10.5, 12.5, 2.0, 11.0, -1.5, 1, -2, 3, 1, 50.0
0,2020-07-08 00:46:25.263571,JBSS, -1, -1, 83.8, 100.0, 16.2, 0.0, 16.2, -6, 0, 0, 2, 0.0
0,2020-07-08 00:46:30.022504,JBT, 1.0, 0, 81.55, 85.4, 3.85, 35.0, -16.55, 3, 3, 5, 0, 71.0
0,2020-07-08 00:46:34.810243,JCAP, -1, -1, 13.35, 21.0, 7.65, 8.0, 3.65, 0, 0, 3, 0, 82.0
0,2020-07-08 00:46:40.339513,JCAP-B, -1, -1, None, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:46:45.578800,JCE, -1, -1, 12.27, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-08 00:46:50.287863,JCI, -1, -1, 34.25, 33.67, -0.58, 18.0, -8.25, 1, 2, 4, 0, 52.0
